Order Date,Category,Sales
28/8/2015,Furniture,4.16
20/9/2015,Office Supplies,61.4
20/9/2015,Office Supplies,24.448
7/11/2016,Technology,263.96
7/11/2016,Technology,359.97
7/11/2016,Office Supplies,12.96
7/11/2016,Office Supplies,116.82
7/11/2016,Office Supplies,276.784
20/10/2015,Technology,239.97
20/10/2015,Furniture,16.02
1/1/2017,Office Supplies,454.56
1/1/2017,Furniture,141.42
1/1/2017,Furniture,310.744
1/1/2017,Office Supplies,12.735999999999999
1/1/2017,Office Supplies,6.47
1/1/2017,Office Supplies,13.748
1/1/2017,Office Supplies,15.224
23/6/2015,Furniture,27.42
23/6/2015,Office Supplies,165.98
23/6/2015,Technology,75.0
22/11/2016,Office Supplies,134.27200000000002
26/10/2015,Office Supplies,146.54399999999998
26/10/2015,Office Supplies,131.904
26/10/2015,Office Supplies,203.88
26/10/2015,Office Supplies,14.300999999999998
26/10/2015,Office Supplies,718.64
20/10/2016,Furniture,61.1
28/4/2017,Office Supplies,28.08
29/9/2016,Office Supplies,10.495999999999999
10/7/2015,Office Supplies,39.92
7/8/2015,Office Supplies,77.58
7/12/2014,Office Supplies,269.36
10/12/2015,Office Supplies,5.76
8/11/2017,Office Supplies,109.9
27/7/2017,Furniture,23.88
27/7/2017,Office Supplies,26.2
27/7/2017,Office Supplies,12.96
27/7/2017,Technology,234.95
28/12/2017,Office Supplies,118.25
28/12/2017,Office Supplies,4.28
10/3/2016,Technology,26.85
10/3/2016,Technology,3357.6
22/5/2015,Office Supplies,8.26
22/5/2015,Technology,2973.32
22/5/2015,Office Supplies,104.79
22/5/2015,Technology,775.7280000000001
17/2/2017,Furniture,89.0664
17/2/2017,Office Supplies,175.44
17/2/2017,Technology,438.336
8/12/2017,Furniture,215.544
18/11/2017,Office Supplies,55.583999999999996
18/11/2017,Furniture,127.38600000000001
1/12/2016,Furniture,248.43
1/12/2016,Office Supplies,11.648
1/12/2016,Furniture,85.24600000000001
3/10/2017,Office Supplies,20.64
29/8/2017,Furniture,148.02
24/11/2017,Office Supplies,33.29
30/6/2017,Office Supplies,204.95
22/7/2017,Furniture,526.344
11/11/2016,Furniture,41.96
11/11/2016,Furniture,451.152
11/11/2016,Office Supplies,31.504
9/12/2014,Office Supplies,30.671999999999997
9/12/2014,Technology,1079.976
7/9/2017,Furniture,161.56799999999998
6/2/2015,Office Supplies,2.9339999999999997
6/2/2015,Technology,18.528
6/2/2015,Office Supplies,670.752
26/8/2017,Furniture,64.96
20/7/2014,Technology,41.94
20/7/2014,Office Supplies,11.96
20/7/2014,Office Supplies,13.12
20/7/2014,Office Supplies,535.41
8/10/2015,Furniture,72.78
16/2/2015,Office Supplies,36.84
16/2/2015,Office Supplies,87.71
12/8/2016,Furniture,562.2925
9/11/2014,Furniture,56.52
18/7/2016,Office Supplies,11.264000000000001
18/7/2016,Office Supplies,284.08
18/7/2016,Office Supplies,18.496
5/2/2016,Office Supplies,14.73
5/2/2016,Office Supplies,186.54
5/2/2016,Furniture,557.7280000000001
5/2/2016,Technology,159.968
20/6/2014,Office Supplies,471.9
20/6/2014,Office Supplies,3.52
9/6/2017,Office Supplies,49.12
27/12/2016,Office Supplies,20.16
26/1/2014,Office Supplies,10.68
26/1/2014,Furniture,141.96
23/3/2017,Office Supplies,32.48
23/3/2017,Office Supplies,20.04
23/3/2017,Technology,13999.96
20/3/2017,Technology,238.0
20/3/2017,Office Supplies,61.96
4/10/2016,Furniture,239.372
18/11/2016,Technology,595.0
26/12/2017,Office Supplies,16.032
9/3/2016,Technology,199.75
16/2/2016,Furniture,227.96
28/9/2015,Office Supplies,293.52
28/9/2015,Technology,307.98
2/11/2015,Furniture,96.96
2/11/2015,Office Supplies,117.488
2/11/2015,Office Supplies,11.952
2/11/2015,Furniture,512.499
31/7/2016,Furniture,863.128
6/11/2017,Furniture,2036.86
6/11/2017,Furniture,449.56800000000004
6/11/2017,Technology,108.96
14/2/2016,Office Supplies,264.18
9/7/2014,Office Supplies,2.88
9/7/2014,Office Supplies,41.903999999999996
9/7/2014,Office Supplies,23.92
30/1/2016,Office Supplies,156.512
22/9/2016,Office Supplies,128.34
22/12/2017,Technology,474.95
2/9/2016,Technology,999.98
2/8/2015,Furniture,277.5
21/11/2015,Furniture,1252.704
21/11/2015,Technology,110.97
18/5/2017,Furniture,22.608
18/5/2017,Furniture,1.892
23/7/2017,Office Supplies,63.312
13/9/2015,Office Supplies,7.824
13/9/2015,Furniture,170.072
10/12/2016,Office Supplies,62.82
2/10/2015,Office Supplies,19.44
2/10/2015,Office Supplies,7.38
17/11/2017,Office Supplies,38.88
17/11/2017,Furniture,187.76
30/11/2015,Office Supplies,6.047999999999999
30/11/2015,Office Supplies,98.352
30/11/2015,Furniture,335.744
6/12/2015,Office Supplies,8.96
5/9/2017,Technology,89.568
5/9/2017,Office Supplies,71.96
5/9/2017,Office Supplies,15.552
24/4/2017,Office Supplies,10.43
24/4/2017,Office Supplies,72.78399999999999
8/11/2015,Office Supplies,67.15
8/11/2015,Technology,549.98
8/11/2015,Furniture,11.82
8/11/2015,Technology,4643.8
8/11/2015,Furniture,577.764
26/4/2015,Furniture,191.5155
26/4/2015,Office Supplies,2.6239999999999997
20/9/2015,Office Supplies,1369.764
20/9/2015,Office Supplies,294.368
7/9/2017,Office Supplies,81.568
7/11/2016,Furniture,44.46
7/11/2016,Office Supplies,314.08799999999997
25/9/2015,Office Supplies,6.336
25/9/2015,Office Supplies,10.48
25/9/2015,Office Supplies,2.469
25/9/2015,Office Supplies,3.264
3/10/2014,Office Supplies,4.343999999999999
3/10/2014,Furniture,31.776
3/10/2014,Office Supplies,4.928
3/10/2014,Office Supplies,1.788
3/10/2014,Office Supplies,15.072000000000001
18/2/2014,Office Supplies,12.624
12/6/2016,Office Supplies,185.88
12/6/2016,Office Supplies,12.96
1/11/2017,Office Supplies,189.7
1/11/2017,Office Supplies,40.99
4/4/2016,Furniture,82.64
4/4/2016,Office Supplies,31.02
4/4/2016,Technology,89.97
30/6/2016,Office Supplies,35.97
30/6/2016,Furniture,1266.86
22/9/2014,Office Supplies,169.45
22/9/2014,Office Supplies,40.68
1/5/2017,Office Supplies,3.3280000000000003
1/5/2017,Furniture,933.262
1/5/2017,Furniture,2803.92
20/10/2017,Office Supplies,4.768
20/10/2017,Office Supplies,6.672000000000001
20/10/2017,Office Supplies,4.448
20/10/2017,Furniture,43.93600000000001
1/9/2014,Office Supplies,23.744
1/9/2014,Technology,357.0
12/8/2014,Technology,806.336
12/8/2014,Furniture,85.44
19/8/2014,Office Supplies,344.91
10/5/2015,Office Supplies,70.97
10/5/2015,Office Supplies,36.784
10/5/2016,Technology,743.988
5/3/2015,Office Supplies,11.212
5/3/2015,Furniture,4.712
5/3/2015,Office Supplies,180.98
5/3/2015,Office Supplies,60.416000000000004
12/8/2017,Technology,299.99
12/8/2017,Office Supplies,192.16
12/8/2017,Technology,242.62400000000002
12/8/2017,Office Supplies,46.74
12/8/2017,Technology,174.95
12/8/2017,Office Supplies,100.704
26/6/2016,Office Supplies,368.91
26/6/2016,Office Supplies,8.02
26/6/2016,Office Supplies,171.04
15/12/2016,Office Supplies,19.44
13/9/2015,Office Supplies,13.092
30/12/2014,Office Supplies,122.94
30/12/2014,Office Supplies,35.448
29/4/2014,Technology,19.98
30/1/2017,Furniture,69.375
30/1/2017,Office Supplies,31.68
30/1/2017,Technology,2003.168
30/1/2017,Office Supplies,9.344
25/12/2016,Furniture,2563.056
20/10/2016,Furniture,387.13599999999997
13/6/2015,Office Supplies,3.424
30/6/2017,Office Supplies,1085.42
26/6/2015,Office Supplies,43.056000000000004
21/2/2016,Office Supplies,3.762
21/2/2016,Office Supplies,34.86
21/2/2016,Office Supplies,432.45599999999996
22/4/2017,Office Supplies,675.06
9/5/2017,Office Supplies,65.232
9/5/2017,Furniture,207.0
21/12/2015,Technology,600.53
21/12/2015,Office Supplies,59.903999999999996
21/12/2015,Technology,637.44
21/12/2015,Furniture,51.756
12/8/2014,Office Supplies,31.104
12/8/2014,Office Supplies,47.96
12/8/2014,Technology,158.928
12/8/2014,Office Supplies,211.248
12/8/2014,Office Supplies,5.5520000000000005
12/8/2014,Office Supplies,2.952
11/12/2015,Office Supplies,10.332
3/11/2017,Office Supplies,18.368
13/3/2017,Technology,299.9
30/5/2016,Office Supplies,26.55
30/5/2016,Technology,111.98
5/7/2015,Furniture,4.928
5/7/2015,Office Supplies,11.784
11/3/2014,Office Supplies,7.98
20/4/2015,Office Supplies,180.96
26/7/2017,Technology,1649.95
26/7/2017,Furniture,362.352
31/10/2014,Technology,73.584
3/11/2017,Furniture,486.36800000000005
11/8/2016,Office Supplies,32.4
11/8/2016,Office Supplies,41.86
11/8/2016,Office Supplies,77.56
25/7/2016,Office Supplies,37.17
1/3/2014,Office Supplies,137.352
1/3/2014,Furniture,376.509
26/1/2017,Furniture,62.72
26/1/2017,Technology,2939.93
12/7/2014,Furniture,512.3580000000001
12/7/2014,Office Supplies,3.488
12/7/2014,Office Supplies,22.288
12/7/2014,Office Supplies,16.032
11/4/2017,Office Supplies,1.7519999999999998
11/4/2017,Office Supplies,20.991999999999997
13/11/2017,Office Supplies,11.21
5/12/2015,Office Supplies,45.04
26/9/2016,Office Supplies,15.624
19/11/2016,Office Supplies,8.74
19/11/2016,Office Supplies,44.75
8/9/2017,Office Supplies,61.68
8/9/2017,Technology,158.376
21/7/2017,Office Supplies,2.864
21/7/2017,Office Supplies,94.19200000000001
6/10/2017,Office Supplies,143.7
6/10/2017,Office Supplies,6.48
7/11/2017,Technology,7.88
9/3/2016,Office Supplies,11.21
9/3/2016,Furniture,354.9
9/3/2016,Office Supplies,17.94
9/3/2016,Office Supplies,51.8
13/5/2017,Office Supplies,299.52
2/7/2016,Office Supplies,7.7
27/12/2014,Office Supplies,23.92
27/12/2014,Technology,498.0
13/4/2017,Furniture,436.704
14/11/2014,Office Supplies,32.4
11/6/2017,Office Supplies,61.44
25/11/2016,Office Supplies,73.36
21/3/2014,Office Supplies,59.2
21/3/2014,Furniture,32.952
21/3/2014,Furniture,218.37599999999998
30/4/2015,Furniture,31.4
30/4/2015,Furniture,9.48
30/4/2015,Technology,209.5
30/4/2015,Furniture,24.3
30/4/2015,Office Supplies,6.48
3/5/2017,Furniture,32.448
3/5/2017,Office Supplies,26.388
3/5/2017,Furniture,373.47
3/5/2017,Office Supplies,64.2
3/5/2017,Office Supplies,8.0
26/8/2016,Furniture,186.54
11/4/2014,Office Supplies,87.08
11/4/2014,Technology,105.584
11/4/2014,Technology,217.44
2/1/2017,Office Supplies,31.744
2/1/2017,Office Supplies,5.432
2/1/2017,Furniture,913.43
2/1/2017,Office Supplies,372.144
28/4/2017,Technology,751.9839999999999
30/1/2017,Technology,604.768
7/9/2014,Office Supplies,27.36
7/9/2014,Office Supplies,20.56
7/9/2014,Office Supplies,83.92
11/6/2016,Furniture,902.712
17/10/2016,Furniture,120.666
27/12/2014,Office Supplies,4.984
24/11/2016,Furniture,82.26
10/11/2016,Office Supplies,29.74
5/1/2015,Office Supplies,87.36
5/1/2015,Office Supplies,56.16
21/3/2017,Office Supplies,64.384
12/11/2015,Office Supplies,64.78399999999999
12/11/2015,Office Supplies,15.552
12/11/2015,Office Supplies,223.888
9/9/2014,Office Supplies,10.895999999999999
17/3/2016,Technology,84.78399999999999
8/2/2016,Furniture,241.5
26/11/2016,Technology,59.97
26/11/2016,Office Supplies,13.36
4/9/2017,Office Supplies,11.808
28/5/2015,Office Supplies,16.24
28/5/2015,Office Supplies,77.55
1/11/2014,Office Supplies,76.12
27/12/2016,Office Supplies,17.184
4/12/2017,Office Supplies,11.76
23/12/2017,Furniture,27.46
1/12/2016,Technology,137.94
1/12/2016,Furniture,111.15
1/12/2016,Office Supplies,901.95
1/12/2016,Furniture,366.009
30/6/2014,Office Supplies,310.688
3/9/2014,Office Supplies,7.68
2/11/2017,Furniture,155.372
13/4/2015,Office Supplies,10.744000000000002
5/12/2015,Office Supplies,232.4
5/12/2015,Furniture,164.646
5/12/2015,Office Supplies,22.68
1/2/2016,Office Supplies,105.52
8/7/2017,Furniture,83.92
8/7/2017,Technology,141.9
8/7/2017,Furniture,39.98
8/7/2017,Office Supplies,28.91
8/7/2017,Office Supplies,174.95
11/12/2015,Office Supplies,110.52799999999999
15/11/2016,Furniture,630.024
9/5/2016,Office Supplies,27.86
10/3/2017,Furniture,933.408
17/12/2016,Office Supplies,51.84
17/12/2016,Technology,165.6
6/4/2017,Office Supplies,106.32
9/5/2017,Office Supplies,147.92
9/5/2017,Office Supplies,104.28
9/5/2017,Furniture,286.85
9/5/2017,Office Supplies,66.96
9/5/2017,Technology,199.98
12/10/2017,Technology,45.0
12/10/2017,Office Supplies,17.9
12/10/2017,Furniture,40.48
12/10/2017,Furniture,2154.9
28/8/2016,Office Supplies,18.432000000000002
2/10/2015,Office Supplies,10.944
23/11/2017,Office Supplies,4.36
12/11/2017,Technology,62.352
19/12/2016,Furniture,303.92
30/3/2014,Office Supplies,129.3
8/11/2017,Furniture,274.2
14/9/2014,Office Supplies,6.047999999999999
14/9/2014,Office Supplies,6.848
14/9/2014,Furniture,9.96
14/9/2014,Office Supplies,8.552
20/9/2015,Office Supplies,45.583999999999996
10/12/2015,Technology,25.488000000000003
28/5/2014,Office Supplies,136.96
14/3/2017,Technology,49.61600000000001
8/12/2016,Office Supplies,10.584000000000001
6/5/2017,Office Supplies,84.416
6/3/2016,Technology,431.94
6/3/2016,Office Supplies,2.043
6/3/2016,Technology,68.238
23/10/2017,Furniture,240.74400000000003
23/10/2017,Furniture,35.0
23/10/2017,Furniture,210.68
23/10/2017,Furniture,637.896
23/10/2017,Office Supplies,43.44
23/10/2017,Office Supplies,2.22
28/4/2014,Technology,1679.96
18/4/2016,Furniture,344.37199999999996
18/4/2016,Office Supplies,1554.9360000000001
18/4/2016,Furniture,127.88
22/5/2016,Technology,222.38400000000001
28/5/2017,Furniture,106.869
28/5/2017,Office Supplies,3.5639999999999996
25/8/2014,Office Supplies,25.68
25/8/2014,Office Supplies,12.384
30/8/2014,Office Supplies,25.3
30/8/2014,Office Supplies,95.94
3/9/2015,Office Supplies,7.5
28/3/2014,Technology,302.376
10/5/2015,Technology,46.688
9/4/2015,Office Supplies,17.94
9/4/2015,Office Supplies,370.14
19/9/2016,Office Supplies,8.927999999999999
11/11/2016,Furniture,2678.94
23/4/2017,Furniture,387.13599999999997
23/4/2017,Technology,45.408
23/4/2017,Furniture,77.952
23/4/2017,Office Supplies,3.0
22/10/2015,Office Supplies,9.952
9/4/2017,Office Supplies,37.896
9/4/2017,Office Supplies,65.584
27/10/2017,Office Supplies,44.784
30/10/2015,Technology,1035.8
18/12/2017,Office Supplies,5.76
12/3/2016,Office Supplies,19.98
21/7/2014,Technology,35.98
24/5/2016,Office Supplies,16.656
11/2/2017,Office Supplies,20.7
20/9/2016,Office Supplies,83.7
24/9/2017,Furniture,199.8
27/3/2017,Office Supplies,45.68
27/3/2017,Office Supplies,110.96
27/3/2017,Office Supplies,11.94
2/2/2016,Technology,8749.95
2/2/2016,Office Supplies,36.4
2/2/2016,Furniture,18.69
7/7/2017,Office Supplies,5.94
23/10/2015,Office Supplies,60.736000000000004
23/10/2015,Technology,479.976
23/10/2015,Office Supplies,6.08
2/12/2016,Technology,165.6
5/3/2014,Office Supplies,59.52
5/3/2014,Technology,479.97
5/3/2014,Office Supplies,18.62
5/3/2014,Office Supplies,49.632
5/3/2014,Office Supplies,97.82
1/3/2015,Technology,15.984000000000002
1/3/2015,Furniture,184.752
20/2/2014,Office Supplies,12.96
2/5/2016,Furniture,366.744
8/3/2016,Office Supplies,8.856
8/3/2016,Technology,27.96
8/3/2016,Office Supplies,146.352
11/12/2015,Technology,175.23
11/12/2015,Technology,125.99
11/12/2015,Office Supplies,23.0
22/12/2016,Office Supplies,25.584
2/2/2016,Furniture,73.78399999999999
5/6/2017,Office Supplies,20.736
21/8/2015,Office Supplies,17.52
21/8/2015,Office Supplies,35.76
7/4/2016,Office Supplies,3.64
4/6/2017,Furniture,30.336
4/12/2017,Furniture,12.99
4/12/2017,Furniture,182.22
4/12/2017,Furniture,302.94
11/1/2016,Furniture,54.992
1/4/2016,Technology,12.99
21/9/2017,Office Supplies,55.86
16/3/2017,Technology,44.376000000000005
16/3/2017,Furniture,51.263999999999996
16/3/2017,Office Supplies,5.193
16/3/2017,Technology,159.984
16/3/2017,Office Supplies,54.224
10/11/2017,Furniture,241.424
30/11/2016,Office Supplies,33.36
30/11/2016,Office Supplies,13.76
30/11/2016,Office Supplies,496.86
30/11/2016,Furniture,389.97
13/1/2015,Office Supplies,9.82
16/5/2014,Technology,56.4
7/6/2015,Office Supplies,18.312
7/6/2015,Office Supplies,25.92
7/6/2015,Office Supplies,8.016
9/3/2017,Technology,479.98400000000004
9/3/2017,Office Supplies,30.84
22/12/2015,Office Supplies,33.568000000000005
22/12/2015,Furniture,422.625
6/8/2014,Technology,199.98
27/3/2016,Furniture,20.24
27/3/2016,Furniture,39.92
27/3/2016,Office Supplies,32.54
5/12/2015,Technology,39.0
5/12/2015,Office Supplies,12.6
11/9/2015,Furniture,24.64
17/7/2015,Office Supplies,6.263999999999999
17/7/2015,Office Supplies,14.432
30/5/2014,Technology,719.9760000000001
13/11/2017,Technology,239.92
9/12/2016,Furniture,1056.86
22/3/2015,Technology,447.944
22/3/2015,Office Supplies,150.408
23/12/2016,Technology,453.57599999999996
23/12/2016,Office Supplies,45.36
23/12/2016,Technology,287.88
23/12/2016,Technology,131.88
23/12/2016,Furniture,2.3280000000000003
2/4/2016,Furniture,1454.9
30/4/2017,Office Supplies,4.842
30/4/2017,Furniture,220.704
17/11/2016,Technology,67.176
17/11/2016,Office Supplies,15.232000000000001
10/11/2016,Office Supplies,31.104
6/12/2016,Office Supplies,968.7439999999999
6/12/2016,Office Supplies,222.352
6/12/2016,Technology,479.98400000000004
3/4/2016,Office Supplies,10.272
28/11/2014,Technology,998.85
20/10/2015,Office Supplies,24.56
19/9/2014,Office Supplies,5.67
27/8/2017,Office Supplies,14.335999999999999
3/7/2017,Furniture,102.3
22/12/2017,Furniture,607.52
22/12/2017,Office Supplies,31.16
27/12/2016,Office Supplies,2.61
20/5/2014,Furniture,10.332
20/5/2014,Office Supplies,10.368
20/5/2014,Technology,20.784000000000002
20/5/2014,Office Supplies,66.96
4/2/2014,Office Supplies,17.248
9/12/2017,Office Supplies,11.088
11/7/2017,Technology,1287.45
11/7/2017,Office Supplies,168.1
15/5/2015,Office Supplies,51.968
29/1/2017,Office Supplies,4.768
29/9/2017,Office Supplies,7.98
23/4/2017,Office Supplies,18.688
23/4/2017,Furniture,11.664000000000001
9/11/2017,Technology,191.976
9/11/2017,Technology,499.168
5/5/2014,Office Supplies,11.88
5/5/2014,Office Supplies,35.44
27/10/2016,Office Supplies,67.13600000000001
26/11/2014,Office Supplies,4.32
26/11/2014,Office Supplies,14.94
26/11/2014,Office Supplies,40.54
26/11/2014,Office Supplies,7.312
31/12/2014,Technology,475.944
3/1/2016,Technology,30.08
3/1/2016,Technology,165.6
3/1/2016,Technology,180.96
18/8/2017,Technology,23.18
4/6/2014,Furniture,56.96
4/6/2014,Office Supplies,15.56
4/6/2014,Furniture,353.56800000000004
4/6/2014,Furniture,13.96
13/11/2017,Technology,82.95
28/1/2016,Office Supplies,39.68
9/11/2016,Technology,479.97
10/9/2016,Office Supplies,7.38
10/9/2016,Office Supplies,14.255999999999998
10/9/2016,Office Supplies,81.98
10/9/2016,Office Supplies,39.624
3/3/2017,Furniture,399.67199999999997
8/9/2017,Office Supplies,65.12
6/11/2017,Furniture,30.56
13/5/2017,Office Supplies,20.768
27/11/2016,Office Supplies,39.808
13/11/2015,Office Supplies,121.104
13/11/2015,Technology,111.96
8/12/2015,Office Supplies,15.696
7/9/2015,Office Supplies,70.26
7/9/2015,Technology,90.0
7/9/2015,Office Supplies,6.096
7/9/2015,Furniture,481.176
7/9/2015,Office Supplies,7.24
28/7/2016,Furniture,177.45
28/7/2016,Office Supplies,1369.764
28/7/2016,Office Supplies,9.48
25/8/2017,Furniture,130.98
30/4/2014,Office Supplies,174.95
30/4/2014,Office Supplies,826.0
27/4/2017,Furniture,139.58
23/7/2017,Technology,399.95
13/12/2014,Office Supplies,12.39
12/1/2017,Office Supplies,760.98
2/12/2017,Office Supplies,67.86
8/11/2015,Office Supplies,31.504
8/11/2015,Office Supplies,5.04
8/11/2015,Office Supplies,39.879
8/11/2015,Furniture,4.712
25/11/2016,Furniture,194.352
5/12/2015,Furniture,97.42399999999999
29/7/2016,Office Supplies,704.76
29/7/2016,Office Supplies,27.396
13/9/2014,Office Supplies,5.7
13/9/2014,Furniture,14.19
13/9/2014,Office Supplies,7.3
13/9/2014,Technology,199.98
13/9/2014,Technology,144.96
13/9/2014,Technology,118.0
13/9/2014,Office Supplies,48.94
13/9/2014,Office Supplies,22.66
21/6/2016,Office Supplies,0.836
3/9/2016,Office Supplies,30.96
25/11/2017,Furniture,723.92
12/5/2015,Furniture,21.968000000000004
12/5/2015,Technology,619.1519999999999
12/5/2015,Office Supplies,127.904
30/3/2017,Furniture,94.2
17/11/2016,Office Supplies,49.5
30/12/2016,Office Supplies,16.52
22/12/2016,Office Supplies,55.36
22/12/2016,Technology,11.56
20/12/2015,Office Supplies,17.12
27/12/2014,Furniture,182.352
27/12/2014,Office Supplies,118.16
16/2/2017,Office Supplies,18.368
16/2/2017,Furniture,600.558
16/2/2017,Office Supplies,50.352
16/2/2017,Office Supplies,28.031999999999996
